order_number,product_key,customer_key,order_date,ship_date,due_date,sales_amount,quantity,price
SO60241,ad77f30cf1022c5d84044d6445a739aada9c78d5e74b149789466df21ca8415e,dd8c8d131c8f467c5122cdffc1d033c5e1b3215ac7b4ad450133b849cbced9f3,2013-06-15,2013-06-22,2013-06-27,2384,1,2384.0
SO60241,94744be9e90714bd677460f93531870bc3c12768ae46b2d787039f20d5e7a0b5,dd8c8d131c8f467c5122cdffc1d033c5e1b3215ac7b4ad450133b849cbced9f3,2013-06-15,2013-06-22,2013-06-27,54,1,54.0
SO60242,0545afbe64ed452c67024bc2c0632376b82db0b5740f117663682bdcd2f9a258,d45dade5ed6a8c877844c78096e31353749ffd9a86eb447438751d19b6a89a6b,2013-06-15,2013-06-22,2013-06-27,2384,1,2384.0
SO60243,9b60acc68d8c42d9e420a1905c3867f41ce82097ce3cfb753ecc0a9f4c2f0f93,36b29e3e456ff04c573ec54a42d4563732559657bfed01aa96802825921dd396,2013-06-15,2013-06-22,2013-06-27,2384,1,2384.0
SO60243,cdf82dcd819336ed7cb93b35ee36ef50ef4ac3c8dbad75632aaa9a28e4f48b80,36b29e3e456ff04c573ec54a42d4563732559657bfed01aa96802825921dd396,2013-06-15,2013-06-22,2013-06-27,9,1,9.0
SO60243,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,36b29e3e456ff04c573ec54a42d4563732559657bfed01aa96802825921dd396,2013-06-15,2013-06-22,2013-06-27,5,1,5.0
SO60244,521d7257851b6dd1b7f0cd94a9862c48584cf18203fae02e820e6f71a4139c83,507804399f2bad3687670c249f26b2635aa751e4a1283942161f3f98015157fc,2013-06-15,2013-06-22,2013-06-27,1120,1,1120.0
SO60244,ae815f45714433788854f607ccbf7df2b786a1ecd6a1a32d5b5a94a484dcd044,507804399f2bad3687670c249f26b2635aa751e4a1283942161f3f98015157fc,2013-06-15,2013-06-22,2013-06-27,54,1,54.0
SO60245,e39df080240cddf40e532fa1056dcbbe1a5196e8ddb2d5ed9a2f6e097557b4c2,73b677bb298018123e2bb5a2de6fb3083a6d90af1df2ee5a3753e61e55ca0456,2013-06-15,2013-06-22,2013-06-27,1701,1,1701.0
SO60246,8c557ca2ea4948c262b3c893f727223949ec757b0a94fedca9430e9d1b4e0386,03271a49b6300842112038d8f519e07ec7708d1088c760ad4941dcf4bd25863a,2013-06-15,2013-06-22,2013-06-27,1701,1,1701.0
SO60246,0431c3c2ecdfe2e7eb4cd37ba6c23c8944b07dc6b275b2528ff48becb9d8fcbc,03271a49b6300842112038d8f519e07ec7708d1088c760ad4941dcf4bd25863a,2013-06-15,2013-06-22,2013-06-27,54,1,54.0
SO60247,521d7257851b6dd1b7f0cd94a9862c48584cf18203fae02e820e6f71a4139c83,cbe65de9970685d2f9b329195c897aa38b057e4447cec32e25c961d7afe5d458,2013-06-15,2013-06-22,2013-06-27,1120,1,1120.0
SO60248,4bf899da6d611207dd336a4641aa199edc01852121bf74515299e7e35618d8ca,1e51fcfed95e3e91df5a2444df29785bbcc5a1251fb70f3c83fb8d88934a4e04,2013-06-15,2013-06-22,2013-06-27,540,1,540.0
SO60248,adf3537f6b3ca7c3643eee8794da80f696d4aec7c2d9ebaf46859fa31e3ec097,1e51fcfed95e3e91df5a2444df29785bbcc5a1251fb70f3c83fb8d88934a4e04,2013-06-15,2013-06-22,2013-06-27,35,1,35.0
SO60249,59c626bea7ffb3b17fceb2a53625b53f7b28d98641a4559eafd5bc646c2991c6,d9152b6bf21fb9daebe286ca435d0d40c09817f837306f04b62407800ad556ba,2013-06-16,2013-06-23,2013-06-28,2295,1,2295.0
SO60249,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,d9152b6bf21fb9daebe286ca435d0d40c09817f837306f04b62407800ad556ba,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60249,bc29785fef85e151059b67949bc0f5d3f5ff426e2ab5aa1f6e956a69b653959c,d9152b6bf21fb9daebe286ca435d0d40c09817f837306f04b62407800ad556ba,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60249,e2ebb8722ed00799d23a79a727d841a52d2908357dd04c8ff27bc9a870536fa1,d9152b6bf21fb9daebe286ca435d0d40c09817f837306f04b62407800ad556ba,2013-06-16,2013-06-23,2013-06-28,22,1,22.0
SO60250,0a346bf50a450cc44f2f81a6f0517f3dd4365f498d5df45c4d8a77734c7a2da8,c3a7cab5878cd3f37e69eb2a8bdaa460dce8d2e8c92b87f1430c21dc537b3e61,2013-06-16,2013-06-23,2013-06-28,2320,1,2320.0
SO60250,e2ebb8722ed00799d23a79a727d841a52d2908357dd04c8ff27bc9a870536fa1,c3a7cab5878cd3f37e69eb2a8bdaa460dce8d2e8c92b87f1430c21dc537b3e61,2013-06-16,2013-06-23,2013-06-28,22,1,22.0
SO60250,adf3537f6b3ca7c3643eee8794da80f696d4aec7c2d9ebaf46859fa31e3ec097,c3a7cab5878cd3f37e69eb2a8bdaa460dce8d2e8c92b87f1430c21dc537b3e61,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60251,7b0f0d1364512faf221940808d335466cf27ebf61bd22610aa20512117d40dc4,4bcbd403ca7eb24a6d76b4c62728af24ea6974fb85c26cba078af717c266827f,2013-06-16,2013-06-23,2013-06-28,2320,1,2320.0
SO60251,9432eb79931630c22953aa1fd400ab15247bd4b885812b875fd219b7ced8ad55,4bcbd403ca7eb24a6d76b4c62728af24ea6974fb85c26cba078af717c266827f,2013-06-16,2013-06-23,2013-06-28,10,1,10.0
SO60251,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,4bcbd403ca7eb24a6d76b4c62728af24ea6974fb85c26cba078af717c266827f,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60251,947639463f453dda5923d90208b818d69d487c290b835fc9b9698cff515e4616,4bcbd403ca7eb24a6d76b4c62728af24ea6974fb85c26cba078af717c266827f,2013-06-16,2013-06-23,2013-06-28,24,1,24.0
SO60252,cddf0e1b3c761df2f9b5c2275aa68e1630d332131c9de0c01192ab0c91d8f2fb,f78dde0cfd8047f96a23f5dd42c6cb941da4e9249ec8ea700148cebd8280998f,2013-06-16,2013-06-23,2013-06-28,120,1,120.0
SO60253,b38ba341a9ab39c5f712950c3eb0b0ad673404bef4c824bc09958fd599c4bf9a,2af8215f2caa0055065c6edf73ac7f638e1c85606545fc9232745e73b9eb3e41,2013-06-16,2013-06-23,2013-06-28,25,1,25.0
SO60253,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,2af8215f2caa0055065c6edf73ac7f638e1c85606545fc9232745e73b9eb3e41,2013-06-16,2013-06-23,2013-06-28,2,1,2.0
SO60254,e2ebb8722ed00799d23a79a727d841a52d2908357dd04c8ff27bc9a870536fa1,e4625044c8647ff361ad6754958148147370b5c0ceb8442925e61287ae98037c,2013-06-16,2013-06-23,2013-06-28,22,1,22.0
SO60254,9432eb79931630c22953aa1fd400ab15247bd4b885812b875fd219b7ced8ad55,e4625044c8647ff361ad6754958148147370b5c0ceb8442925e61287ae98037c,2013-06-16,2013-06-23,2013-06-28,10,1,10.0
SO60254,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,e4625044c8647ff361ad6754958148147370b5c0ceb8442925e61287ae98037c,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60254,a6b2d9d373480cfc1ab9d23084c4cfc587c0e20874125335ae264d6649f90f86,e4625044c8647ff361ad6754958148147370b5c0ceb8442925e61287ae98037c,2013-06-16,2013-06-23,2013-06-28,9,1,9.0
SO60254,c4f2efd154a071f985104960ab020fa897a1f6e344930056b126e87e2c4f391e,e4625044c8647ff361ad6754958148147370b5c0ceb8442925e61287ae98037c,2013-06-16,2013-06-23,2013-06-28,50,1,50.0
SO60255,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,b1c65c0c75abadef70792492337f9de77625a8b558fc7fbc6eb899ae94cf59a3,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60256,389f95b46c8a769432e799e461850c3b4e7f64d7bd4d2b58c8e65349ad36cae1,5ebd37c182b68147785d1be1f85351ad2a7ec1c30c41e43efa8e36b9d3d43829,2013-06-16,2013-06-23,2013-06-28,2295,1,2295.0
SO60256,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,5ebd37c182b68147785d1be1f85351ad2a7ec1c30c41e43efa8e36b9d3d43829,2013-06-16,2013-06-23,2013-06-28,2,1,2.0
SO60257,3beaa580dade27561adfe571b10e30c5308147b4db47a12ffd7f21bf93cefbb9,3562ee1e8f59963df0b2b856d7230b80690656af00623a33994a13ec32fb6ce1,2013-06-16,2013-06-23,2013-06-28,1701,1,1701.0
SO60257,c4f2efd154a071f985104960ab020fa897a1f6e344930056b126e87e2c4f391e,3562ee1e8f59963df0b2b856d7230b80690656af00623a33994a13ec32fb6ce1,2013-06-16,2013-06-23,2013-06-28,50,1,50.0
SO60257,a6b2d9d373480cfc1ab9d23084c4cfc587c0e20874125335ae264d6649f90f86,3562ee1e8f59963df0b2b856d7230b80690656af00623a33994a13ec32fb6ce1,2013-06-16,2013-06-23,2013-06-28,9,1,9.0
SO60258,b9769ab6dacb4e4b59ec6129c2b2ccc0ab770592d47d01cd94e39c526341392b,a0c86914fe44d434e46d375aeb2d3a7b677efade1943a736276115761a5edd42,2013-06-16,2013-06-23,2013-06-28,540,1,540.0
SO60258,e2ebb8722ed00799d23a79a727d841a52d2908357dd04c8ff27bc9a870536fa1,a0c86914fe44d434e46d375aeb2d3a7b677efade1943a736276115761a5edd42,2013-06-16,2013-06-23,2013-06-28,22,1,22.0
SO60258,dcb1e4dd7b69227b4578cb74129f3005a6e15372d8d45f35cba1f452b93280c4,a0c86914fe44d434e46d375aeb2d3a7b677efade1943a736276115761a5edd42,2013-06-16,2013-06-23,2013-06-28,64,1,64.0
SO60259,b16cddf0912baf20e345c8278b54bf6e5abaad654c50ca27f3f6e0a475f31433,cee915d1915d87dc5a88db6a78090fe06f221e25f01a3a039279476f33dd24d6,2013-06-16,2013-06-23,2013-06-28,540,1,540.0
SO60259,adf3537f6b3ca7c3643eee8794da80f696d4aec7c2d9ebaf46859fa31e3ec097,cee915d1915d87dc5a88db6a78090fe06f221e25f01a3a039279476f33dd24d6,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60260,4dfb1bacd5a19fd2e3ee279337f4bb21d9c0cf5d7556d6c0d20548885a60cce6,f8a64e948868bd7948fc83efd3e020c3bb041d6d272098ad048f24cb3b8c102d,2013-06-16,2013-06-23,2013-06-28,2443,1,2443.0
SO60260,19c19279ce4c55bb148e5ebb701d2768a1de36a8220f31de185dc5a4658fd997,f8a64e948868bd7948fc83efd3e020c3bb041d6d272098ad048f24cb3b8c102d,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60260,a6b2d9d373480cfc1ab9d23084c4cfc587c0e20874125335ae264d6649f90f86,f8a64e948868bd7948fc83efd3e020c3bb041d6d272098ad048f24cb3b8c102d,2013-06-16,2013-06-23,2013-06-28,9,1,9.0
SO60261,4dfb1bacd5a19fd2e3ee279337f4bb21d9c0cf5d7556d6c0d20548885a60cce6,a94784fc6363bd8357aeaeb4744c5803744ac13682fb3c56e3245c08a2591f44,2013-06-16,2013-06-23,2013-06-28,2443,1,2443.0
SO60261,cdf82dcd819336ed7cb93b35ee36ef50ef4ac3c8dbad75632aaa9a28e4f48b80,a94784fc6363bd8357aeaeb4744c5803744ac13682fb3c56e3245c08a2591f44,2013-06-16,2013-06-23,2013-06-28,9,1,9.0
SO60261,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,a94784fc6363bd8357aeaeb4744c5803744ac13682fb3c56e3245c08a2591f44,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60261,b9e2162db0965f890ac51aaa1ea9f3298d6a69a8d235400c952dd5c1da244356,a94784fc6363bd8357aeaeb4744c5803744ac13682fb3c56e3245c08a2591f44,2013-06-16,2013-06-23,2013-06-28,54,1,54.0
SO60261,a6b2d9d373480cfc1ab9d23084c4cfc587c0e20874125335ae264d6649f90f86,a94784fc6363bd8357aeaeb4744c5803744ac13682fb3c56e3245c08a2591f44,2013-06-16,2013-06-23,2013-06-28,9,1,9.0
SO60262,7acba410bf13c67c4f370cead279cddeed707579ae7870c50f46cc1f0a26cda5,381c54419245992d7ea79d9df596f09835365c1c34cd76476a82c000ffb8b41c,2013-06-16,2013-06-23,2013-06-28,769,1,769.0
SO60262,535564b05766a422a4915bce8690c2260618bb7f579ea93f12b6d6ef0e442511,381c54419245992d7ea79d9df596f09835365c1c34cd76476a82c000ffb8b41c,2013-06-16,2013-06-23,2013-06-28,50,1,50.0
SO60263,b5c4f1f8dd8a977d2b571f25421ce704507f5f6ed44af43980263e120b991512,f240b562bdd28240c24a1efb0311e6c34f2203c55fa87f4d9e05604f1a03125b,2013-06-16,2013-06-23,2013-06-28,769,1,769.0
SO60263,9432eb79931630c22953aa1fd400ab15247bd4b885812b875fd219b7ced8ad55,f240b562bdd28240c24a1efb0311e6c34f2203c55fa87f4d9e05604f1a03125b,2013-06-16,2013-06-23,2013-06-28,10,1,10.0
SO60263,9ae8da246a71ee6983a96cf5cedbb1f2e08a88f726ad88e04a64d73a3a974d3d,f240b562bdd28240c24a1efb0311e6c34f2203c55fa87f4d9e05604f1a03125b,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60264,c4f2efd154a071f985104960ab020fa897a1f6e344930056b126e87e2c4f391e,0910fe6004a94313c9f8fc463a10168fca40b36b22b21e5e8c2c9afe3a5bc55a,2013-06-16,2013-06-23,2013-06-28,50,1,50.0
SO60265,45b21d82a20e0ac892c28dac6bdac04cfac6221dabb1ffed25614886da8e51f8,4d40e0364b2f0e16ca93fe4e22de432f711fa3289872466cd03c35e52cd7bdfa,2013-06-16,2013-06-23,2013-06-28,4,1,4.0
SO60265,357a34dbbc306f60447cb0af193d957e3a731bb1a2e6c7360cee0db0222d6024,4d40e0364b2f0e16ca93fe4e22de432f711fa3289872466cd03c35e52cd7bdfa,2013-06-16,2013-06-23,2013-06-28,24,1,24.0
SO60265,9ae8da246a71ee6983a96cf5cedbb1f2e08a88f726ad88e04a64d73a3a974d3d,4d40e0364b2f0e16ca93fe4e22de432f711fa3289872466cd03c35e52cd7bdfa,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60266,ee6ef135b6c874c80cf1aece3c26b6b037fb5dd14b5a0b27a3367929cd7ac4de,ba58962548a4615a278a454ec0cf4a4f67c8173164cfd954e10551f45407b363,2013-06-16,2013-06-23,2013-06-28,29,1,29.0
SO60267,af1be578099c1d705d5d135fc1d5133950a85c1f08d496fae2d68689c494608e,2b8ab8fa2174c0b074aa53b923f83560483fea67c745f6e9fbe8eaec82b55035,2013-06-16,2013-06-23,2013-06-28,21,1,21.0
SO60267,0431c3c2ecdfe2e7eb4cd37ba6c23c8944b07dc6b275b2528ff48becb9d8fcbc,2b8ab8fa2174c0b074aa53b923f83560483fea67c745f6e9fbe8eaec82b55035,2013-06-16,2013-06-23,2013-06-28,54,1,54.0
SO60268,e57517bfe1d36e78508d9aea5de09935a838e7afbd1e452372b2f8b297651c1e,b0e3770c5620d16ef9b132a6e11d84c8a088885d01458579bcd1872d3ed1e76b,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60268,9ae8da246a71ee6983a96cf5cedbb1f2e08a88f726ad88e04a64d73a3a974d3d,b0e3770c5620d16ef9b132a6e11d84c8a088885d01458579bcd1872d3ed1e76b,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60269,b38ba341a9ab39c5f712950c3eb0b0ad673404bef4c824bc09958fd599c4bf9a,5a94d8f60155dc4613ad736aa74ac00a79e665d0f2b453ddb8a85b417190f292,2013-06-16,2013-06-23,2013-06-28,25,1,25.0
SO60269,4ee485ed7427c81760e7853facae7933207ad8083e37c16e54ed031ed6f2b68a,5a94d8f60155dc4613ad736aa74ac00a79e665d0f2b453ddb8a85b417190f292,2013-06-16,2013-06-23,2013-06-28,24,1,24.0
SO60270,b38ba341a9ab39c5f712950c3eb0b0ad673404bef4c824bc09958fd599c4bf9a,22289f44f9cdc1b7a226720afd32c4df3d36fe1bc3b178117c69cc4f123ebe6c,2013-06-16,2013-06-23,2013-06-28,25,1,25.0
SO60270,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,22289f44f9cdc1b7a226720afd32c4df3d36fe1bc3b178117c69cc4f123ebe6c,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60270,9ae8da246a71ee6983a96cf5cedbb1f2e08a88f726ad88e04a64d73a3a974d3d,22289f44f9cdc1b7a226720afd32c4df3d36fe1bc3b178117c69cc4f123ebe6c,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60271,a35a230ce094a65a1869a2570ca8a9eb3c5bed8298593804b5484b92b87c3500,ef3aff48e160cce4c97b5ebc563980186a4242895bc4bcc131d291dd53cafbf8,2013-06-16,2013-06-23,2013-06-28,30,1,30.0
SO60271,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,ef3aff48e160cce4c97b5ebc563980186a4242895bc4bcc131d291dd53cafbf8,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60271,19c19279ce4c55bb148e5ebb701d2768a1de36a8220f31de185dc5a4658fd997,ef3aff48e160cce4c97b5ebc563980186a4242895bc4bcc131d291dd53cafbf8,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60272,9432eb79931630c22953aa1fd400ab15247bd4b885812b875fd219b7ced8ad55,8fd9e92d212783be9efe4f056c7fc3ad948f086888e2e3e8bf8604b883c736aa,2013-06-16,2013-06-23,2013-06-28,10,1,10.0
SO60272,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,8fd9e92d212783be9efe4f056c7fc3ad948f086888e2e3e8bf8604b883c736aa,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60272,94744be9e90714bd677460f93531870bc3c12768ae46b2d787039f20d5e7a0b5,8fd9e92d212783be9efe4f056c7fc3ad948f086888e2e3e8bf8604b883c736aa,2013-06-16,2013-06-23,2013-06-28,54,1,54.0
SO60273,078e4c287159ba5dec5f4f173ac23992b3f749c7e68a608518f652600c604c7e,a110b4cea8944b613564432fff354c18c77c1651057bd8d18e5c0de4c1bc4af0,2013-06-16,2013-06-23,2013-06-28,70,1,70.0
SO60274,078e4c287159ba5dec5f4f173ac23992b3f749c7e68a608518f652600c604c7e,be672eb8ecac92d1bc4c6476d72ec66cfba5407c050ff70b8946fca877cc87e8,2013-06-16,2013-06-23,2013-06-28,70,1,70.0
SO60275,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,318018ad8c3f51a5e15cb41dce9483fdba5c2ff4f70cb5885ff742c5403e643e,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60276,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,4a912bdcba7dd209797dad0ec50c036971a4a2331cdf37a438d6735371b95c29,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60276,7f30883a8dd04458d48fe1037a48511c6199e4a6649e5b98ea06c41b6bd777f2,4a912bdcba7dd209797dad0ec50c036971a4a2331cdf37a438d6735371b95c29,2013-06-16,2013-06-23,2013-06-28,9,1,9.0
SO60277,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,c1ccfc65bc334be86826d0299b5797b35a186baf12eed0a5f30fa6117028b665,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60278,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,30f4881556a53cebaa486cbf84585572fd7e5b909f2de97d63a7dfb7610883bd,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60278,19c19279ce4c55bb148e5ebb701d2768a1de36a8220f31de185dc5a4658fd997,30f4881556a53cebaa486cbf84585572fd7e5b909f2de97d63a7dfb7610883bd,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60279,e2ebb8722ed00799d23a79a727d841a52d2908357dd04c8ff27bc9a870536fa1,9c8fb40ea636817a5427fe008b3cfa85dbe18c597c795397871d5f9c6f7bfa70,2013-06-16,2013-06-23,2013-06-28,22,1,22.0
SO60279,adf3537f6b3ca7c3643eee8794da80f696d4aec7c2d9ebaf46859fa31e3ec097,9c8fb40ea636817a5427fe008b3cfa85dbe18c597c795397871d5f9c6f7bfa70,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60279,a6b2d9d373480cfc1ab9d23084c4cfc587c0e20874125335ae264d6649f90f86,9c8fb40ea636817a5427fe008b3cfa85dbe18c597c795397871d5f9c6f7bfa70,2013-06-16,2013-06-23,2013-06-28,9,1,9.0
SO60280,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,9e2c22d41f43e1638e2dc0727f6f84304daf70cc65d6de5eb145eca39d4445d4,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60280,b38ba341a9ab39c5f712950c3eb0b0ad673404bef4c824bc09958fd599c4bf9a,9e2c22d41f43e1638e2dc0727f6f84304daf70cc65d6de5eb145eca39d4445d4,2013-06-16,2013-06-23,2013-06-28,25,1,25.0
SO60280,e2ebb8722ed00799d23a79a727d841a52d2908357dd04c8ff27bc9a870536fa1,9e2c22d41f43e1638e2dc0727f6f84304daf70cc65d6de5eb145eca39d4445d4,2013-06-16,2013-06-23,2013-06-28,22,1,22.0
SO60280,adf3537f6b3ca7c3643eee8794da80f696d4aec7c2d9ebaf46859fa31e3ec097,9e2c22d41f43e1638e2dc0727f6f84304daf70cc65d6de5eb145eca39d4445d4,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60281,9432eb79931630c22953aa1fd400ab15247bd4b885812b875fd219b7ced8ad55,ff0483c4b97b9a271dc98daa7c9cdb0e3c3800b3da613721c5a7b81798bad4a5,2013-06-16,2013-06-23,2013-06-28,10,1,10.0
SO60281,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,ff0483c4b97b9a271dc98daa7c9cdb0e3c3800b3da613721c5a7b81798bad4a5,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60281,adf3537f6b3ca7c3643eee8794da80f696d4aec7c2d9ebaf46859fa31e3ec097,ff0483c4b97b9a271dc98daa7c9cdb0e3c3800b3da613721c5a7b81798bad4a5,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60282,af1be578099c1d705d5d135fc1d5133950a85c1f08d496fae2d68689c494608e,d43365771f909c1f69971e67ddd5d61f075a86e74cf98d9b8c4b3e8e70631f52,2013-06-16,2013-06-23,2013-06-28,21,1,21.0
SO60282,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,d43365771f909c1f69971e67ddd5d61f075a86e74cf98d9b8c4b3e8e70631f52,2013-06-16,2013-06-23,2013-06-28,2,1,2.0
SO60283,bc29785fef85e151059b67949bc0f5d3f5ff426e2ab5aa1f6e956a69b653959c,23309eb9547ed2286abf7ece896206bc0d083c1a54354b15dbe1a6471f47af94,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60283,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,23309eb9547ed2286abf7ece896206bc0d083c1a54354b15dbe1a6471f47af94,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60283,adf3537f6b3ca7c3643eee8794da80f696d4aec7c2d9ebaf46859fa31e3ec097,23309eb9547ed2286abf7ece896206bc0d083c1a54354b15dbe1a6471f47af94,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60284,bc29785fef85e151059b67949bc0f5d3f5ff426e2ab5aa1f6e956a69b653959c,cc0d6bb611275cde7a2142c246c02e06f3c623fc7d0d2566294f9b331ea33865,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60284,32c562b241e103e17697c482421cd6f3d7ea6df5c0aa78453a428bbf431d562c,cc0d6bb611275cde7a2142c246c02e06f3c623fc7d0d2566294f9b331ea33865,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60284,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,cc0d6bb611275cde7a2142c246c02e06f3c623fc7d0d2566294f9b331ea33865,2013-06-16,2013-06-23,2013-06-28,2,1,2.0
SO60285,e39df080240cddf40e532fa1056dcbbe1a5196e8ddb2d5ed9a2f6e097557b4c2,80b7d1c75c96702175faa9e0fc633b2041312f2974d019a0aa5ac871ec21517d,2013-06-16,2013-06-23,2013-06-28,1701,1,1701.0
SO60285,19c19279ce4c55bb148e5ebb701d2768a1de36a8220f31de185dc5a4658fd997,80b7d1c75c96702175faa9e0fc633b2041312f2974d019a0aa5ac871ec21517d,2013-06-16,2013-06-23,2013-06-28,35,1,35.0
SO60286,b16cddf0912baf20e345c8278b54bf6e5abaad654c50ca27f3f6e0a475f31433,04c63d2b8b3b4cc6b5bf10ee6d1100fb3653fdf0f43c0fcaa8129b21f650d4ca,2013-06-16,2013-06-23,2013-06-28,540,1,540.0
SO60287,b9769ab6dacb4e4b59ec6129c2b2ccc0ab770592d47d01cd94e39c526341392b,26f70e334556abc2841f5312a9984aa9a7f21b1924015dcf4f960d28de2ca358,2013-06-16,2013-06-23,2013-06-28,540,1,540.0
SO60287,9432eb79931630c22953aa1fd400ab15247bd4b885812b875fd219b7ced8ad55,26f70e334556abc2841f5312a9984aa9a7f21b1924015dcf4f960d28de2ca358,2013-06-16,2013-06-23,2013-06-28,10,1,10.0
SO60287,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,26f70e334556abc2841f5312a9984aa9a7f21b1924015dcf4f960d28de2ca358,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60287,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,26f70e334556abc2841f5312a9984aa9a7f21b1924015dcf4f960d28de2ca358,2013-06-16,2013-06-23,2013-06-28,2,1,2.0
SO60288,3d25eafcda4e0695bc1fb6d3bee9f14b99932508dc35aa72bfa9981eac964388,3352e43a5f888045af9f50da38636ed273ea59e744f5eb96ea88292a0f073ac2,2013-06-16,2013-06-23,2013-06-28,769,1,769.0
SO60288,078e4c287159ba5dec5f4f173ac23992b3f749c7e68a608518f652600c604c7e,3352e43a5f888045af9f50da38636ed273ea59e744f5eb96ea88292a0f073ac2,2013-06-16,2013-06-23,2013-06-28,70,1,70.0
SO60288,7f30883a8dd04458d48fe1037a48511c6199e4a6649e5b98ea06c41b6bd777f2,3352e43a5f888045af9f50da38636ed273ea59e744f5eb96ea88292a0f073ac2,2013-06-16,2013-06-23,2013-06-28,9,1,9.0
SO60289,aca3a438e8ef3aff0ed69808ab8d3df1f67662d850e305f35cc643057351fedf,6cc8a38cc338d809d35f4a8286bd55b81de33e570a9d475ee92aa7a091a8302f,2013-06-16,2013-06-23,2013-06-28,565,1,565.0
SO60289,9432eb79931630c22953aa1fd400ab15247bd4b885812b875fd219b7ced8ad55,6cc8a38cc338d809d35f4a8286bd55b81de33e570a9d475ee92aa7a091a8302f,2013-06-16,2013-06-23,2013-06-28,10,1,10.0
SO60289,ca42653f78490af721718c5b0788a803e85263ae14107294db882678837eea05,6cc8a38cc338d809d35f4a8286bd55b81de33e570a9d475ee92aa7a091a8302f,2013-06-16,2013-06-23,2013-06-28,5,1,5.0
SO60289,93eff46914e6035105d7856a51571c0cddafcad01b4975fdb758fd2b71ea61e5,6cc8a38cc338d809d35f4a8286bd55b81de33e570a9d475ee92aa7a091a8302f,2013-06-16,2013-06-23,2013-06-28,2,1,2.0
